date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:10	53161/53161	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2016:34:42%20GMT	https://www.designdok.com/assets/images/portfolio/branding/16.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/branding/16.png	(from https://www.designdok.com/)
17:24:11	81110/81110	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2016:34:42%20GMT	https://www.designdok.com/assets/images/portfolio/branding/17.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/branding/17.png	(from https://www.designdok.com/)
17:24:12	95611/95611	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2016:34:42%20GMT	https://www.designdok.com/assets/images/portfolio/branding/18.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/branding/18.png	(from https://www.designdok.com/)
17:24:13	56455/56455	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2016:34:42%20GMT	https://www.designdok.com/assets/images/portfolio/branding/19.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/branding/19.png	(from https://www.designdok.com/)
17:24:14	62110/62110	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2016:34:42%20GMT	https://www.designdok.com/assets/images/portfolio/branding/20.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/branding/20.png	(from https://www.designdok.com/)
17:24:15	37650/37650	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/1.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/1.webp	(from https://www.designdok.com/)
17:24:16	32818/32818	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/2.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/2.webp	(from https://www.designdok.com/)
17:24:17	24544/24544	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:37:00%20GMT	https://www.designdok.com/assets/images/portfolio/video/3.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/3.webp	(from https://www.designdok.com/)
17:24:18	66130/66130	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/4.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/4.webp	(from https://www.designdok.com/)
17:24:19	61146/61146	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/5.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/5.webp	(from https://www.designdok.com/)
17:24:20	26204/26204	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:37:00%20GMT	https://www.designdok.com/assets/images/portfolio/video/6.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/6.webp	(from https://www.designdok.com/)
17:24:21	27400/27400	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:37:00%20GMT	https://www.designdok.com/assets/images/portfolio/video/7.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/7.webp	(from https://www.designdok.com/)
17:24:22	60484/60484	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/8.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/8.webp	(from https://www.designdok.com/)
17:24:23	20060/20060	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/9.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/9.webp	(from https://www.designdok.com/)
17:24:24	67335/67335	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:56%20GMT	https://www.designdok.com/assets/images/portfolio/video/10.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/10.png	(from https://www.designdok.com/)
17:24:25	74796/74796	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/11.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/11.webp	(from https://www.designdok.com/)
17:24:26	39900/39900	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/12.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/12.webp	(from https://www.designdok.com/)
17:24:27	126648/126648	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/13.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/13.webp	(from https://www.designdok.com/)
17:24:28	45256/45256	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/14.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/14.webp	(from https://www.designdok.com/)
17:24:29	53638/53638	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/15.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/15.webp	(from https://www.designdok.com/)
17:24:30	28708/28708	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:36:58%20GMT	https://www.designdok.com/assets/images/portfolio/video/16.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/16.webp	(from https://www.designdok.com/)
17:24:31	16570/16570	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/17.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/17.webp	(from https://www.designdok.com/)
17:24:32	65893/65893	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2000:07:56%20GMT	https://www.designdok.com/assets/images/portfolio/video/18.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/18.png	(from https://www.designdok.com/)
17:24:33	55094/55094	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:22%20GMT	https://www.designdok.com/assets/images/portfolio/video/19.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/19.webp	(from https://www.designdok.com/)
17:24:34	23324/23324	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:36:58%20GMT	https://www.designdok.com/assets/images/portfolio/video/20.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/video/20.webp	(from https://www.designdok.com/)
17:24:35	93370/93370	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:42%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/1.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/1.png	(from https://www.designdok.com/)
17:24:36	86338/86338	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:42%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/2-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/2-pop.png	(from https://www.designdok.com/)
17:24:37	98024/98024	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:42%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/2.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/2.png	(from https://www.designdok.com/)
17:24:38	73778/73778	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/3-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/3-pop.png	(from https://www.designdok.com/)
17:24:39	100111/100111	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/3.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/3.png	(from https://www.designdok.com/)
17:24:40	80063/80063	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/4-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/4-pop.png	(from https://www.designdok.com/)
17:24:41	93528/93528	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/4.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/4.png	(from https://www.designdok.com/)
17:24:42	75393/75393	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/5-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/5-pop.png	(from https://www.designdok.com/)
17:24:43	120233/120233	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/5.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/5.png	(from https://www.designdok.com/)
17:24:44	61555/61555	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/6-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/6-pop.png	(from https://www.designdok.com/)
17:24:45	105883/105883	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/6.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/6.png	(from https://www.designdok.com/)
17:24:46	55258/55258	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/7-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/7-pop.png	(from https://www.designdok.com/)
17:24:47	78209/78209	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/7.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/7.png	(from https://www.designdok.com/)
17:24:49	86144/86144	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:46%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/8-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/8-pop.png	(from https://www.designdok.com/)
17:24:49	135606/135606	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:44%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/8.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/8.png	(from https://www.designdok.com/)
17:24:50	63929/63929	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:46%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/9-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/9-pop.png	(from https://www.designdok.com/)
17:24:52	167270/167270	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:46%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/9.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/9.png	(from https://www.designdok.com/)
17:24:53	90896/90896	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:46%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/10.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/10.png	(from https://www.designdok.com/)
17:24:55	155450/155450	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:04%20GMT	https://www.designdok.com/assets/images/portfolio/3d/1.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/1.webp	(from https://www.designdok.com/)
17:24:55	75420/75420	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/2.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/2.webp	(from https://www.designdok.com/)
17:24:56	70225/70225	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Apr%202019%2021:22:46%20GMT	https://www.designdok.com/assets/images/portfolio/mobile/10-pop.png	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/mobile/10-pop.png	(from https://www.designdok.com/)
17:24:56	84294/84294	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/3.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/3.webp	(from https://www.designdok.com/)
17:24:58	168808/168808	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/4.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/4.webp	(from https://www.designdok.com/)
17:24:59	88214/88214	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/6.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/6.webp	(from https://www.designdok.com/)
17:25:00	124510/124510	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/5.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/5.webp	(from https://www.designdok.com/)
17:25:00	71252/71252	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/7.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/7.webp	(from https://www.designdok.com/)
17:25:02	122794/122794	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/8.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/8.webp	(from https://www.designdok.com/)
17:25:02	127034/127034	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/9.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/9.webp	(from https://www.designdok.com/)
17:25:04	148232/148232	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/10.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/10.webp	(from https://www.designdok.com/)
17:25:05	124172/124172	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/11.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/11.webp	(from https://www.designdok.com/)
17:25:05	57822/57822	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/12.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/12.webp	(from https://www.designdok.com/)
17:25:07	100370/100370	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/13.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/13.webp	(from https://www.designdok.com/)
17:25:07	83546/83546	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/14.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/14.webp	(from https://www.designdok.com/)
17:25:09	160714/160714	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/15.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/15.webp	(from https://www.designdok.com/)
17:25:09	42980/42980	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/16.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/16.webp	(from https://www.designdok.com/)
17:25:11	167146/167146	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/17.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/17.webp	(from https://www.designdok.com/)
17:25:11	77572/77572	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/18.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/18.webp	(from https://www.designdok.com/)
17:25:13	172116/172116	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/19.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/19.webp	(from https://www.designdok.com/)
17:25:13	105286/105286	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Jan%202020%2021:26:06%20GMT	https://www.designdok.com/assets/images/portfolio/3d/20.webp	/Users/canyonsmith/websites/consultancy/www.designdok.com/assets/images/portfolio/3d/20.webp	(from https://www.designdok.com/)
17:25:15	12533/12533	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:14%20GMT	https://www.designdok.com/order?pack=1	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderde9d.html	(from https://www.designdok.com/)
17:25:16	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:15%20GMT	https://www.designdok.com/order?pack=2	/Users/canyonsmith/websites/consultancy/www.designdok.com/order94ea.html	(from https://www.designdok.com/)
17:25:16	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:16%20GMT	https://www.designdok.com/order?pack=3	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderc983.html	(from https://www.designdok.com/)
17:25:17	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:17%20GMT	https://www.designdok.com/order?pack=4	/Users/canyonsmith/websites/consultancy/www.designdok.com/order4645.html	(from https://www.designdok.com/)
17:25:19	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:18%20GMT	https://www.designdok.com/order?pack=5	/Users/canyonsmith/websites/consultancy/www.designdok.com/order5ac2.html	(from https://www.designdok.com/)
17:25:20	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:19%20GMT	https://www.designdok.com/order?pack=6	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderc92d.html	(from https://www.designdok.com/)
17:25:20	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:20%20GMT	https://www.designdok.com/order?pack=44	/Users/canyonsmith/websites/consultancy/www.designdok.com/order2a83.html	(from https://www.designdok.com/)
17:25:21	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:21%20GMT	https://www.designdok.com/order?pack=45	/Users/canyonsmith/websites/consultancy/www.designdok.com/ordere1e6.html	(from https://www.designdok.com/)
17:25:23	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:22%20GMT	https://www.designdok.com/order?pack=7	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderaf2d.html	(from https://www.designdok.com/)
17:25:23	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:23%20GMT	https://www.designdok.com/order?pack=8	/Users/canyonsmith/websites/consultancy/www.designdok.com/order512d.html	(from https://www.designdok.com/)
17:25:25	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:24%20GMT	https://www.designdok.com/order?pack=9	/Users/canyonsmith/websites/consultancy/www.designdok.com/order88b5.html	(from https://www.designdok.com/)
17:25:25	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:25%20GMT	https://www.designdok.com/order?pack=10	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderf484.html	(from https://www.designdok.com/)
17:25:27	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:26%20GMT	https://www.designdok.com/order?pack=11	/Users/canyonsmith/websites/consultancy/www.designdok.com/order35dd.html	(from https://www.designdok.com/)
17:25:28	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:27%20GMT	https://www.designdok.com/order?pack=12	/Users/canyonsmith/websites/consultancy/www.designdok.com/order9842.html	(from https://www.designdok.com/)
17:25:29	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:28%20GMT	https://www.designdok.com/order?pack=13	/Users/canyonsmith/websites/consultancy/www.designdok.com/order0743.html	(from https://www.designdok.com/)
17:25:29	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:29%20GMT	https://www.designdok.com/order?pack=14	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderdab3.html	(from https://www.designdok.com/)
17:25:31	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:30%20GMT	https://www.designdok.com/order?pack=15	/Users/canyonsmith/websites/consultancy/www.designdok.com/order9187.html	(from https://www.designdok.com/)
17:25:32	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:31%20GMT	https://www.designdok.com/order?pack=46	/Users/canyonsmith/websites/consultancy/www.designdok.com/order1f5e.html	(from https://www.designdok.com/)
17:25:32	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:32%20GMT	https://www.designdok.com/order?pack=17	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderf8c1.html	(from https://www.designdok.com/)
17:25:34	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:33%20GMT	https://www.designdok.com/order?pack=18	/Users/canyonsmith/websites/consultancy/www.designdok.com/order13f9.html	(from https://www.designdok.com/)
17:25:34	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:34%20GMT	https://www.designdok.com/order?pack=19	/Users/canyonsmith/websites/consultancy/www.designdok.com/order8baa.html	(from https://www.designdok.com/)
17:25:36	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:35%20GMT	https://www.designdok.com/order?pack=20	/Users/canyonsmith/websites/consultancy/www.designdok.com/order501e.html	(from https://www.designdok.com/)
17:25:37	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:36%20GMT	https://www.designdok.com/order?pack=21	/Users/canyonsmith/websites/consultancy/www.designdok.com/order817a.html	(from https://www.designdok.com/)
17:25:37	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:37%20GMT	https://www.designdok.com/order?pack=22	/Users/canyonsmith/websites/consultancy/www.designdok.com/order7995.html	(from https://www.designdok.com/)
17:25:38	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:38%20GMT	https://www.designdok.com/order?pack=23	/Users/canyonsmith/websites/consultancy/www.designdok.com/order9cb8.html	(from https://www.designdok.com/)
17:25:40	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:39%20GMT	https://www.designdok.com/order?pack=24	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderd71b.html	(from https://www.designdok.com/)
17:25:40	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:40%20GMT	https://www.designdok.com/order?pack=25	/Users/canyonsmith/websites/consultancy/www.designdok.com/order8c39.html	(from https://www.designdok.com/)
17:25:41	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:41%20GMT	https://www.designdok.com/order?pack=26	/Users/canyonsmith/websites/consultancy/www.designdok.com/orderaecd.html	(from https://www.designdok.com/)
17:25:42	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:42%20GMT	https://www.designdok.com/order?pack=27	/Users/canyonsmith/websites/consultancy/www.designdok.com/order0044.html	(from https://www.designdok.com/)
17:25:44	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:43%20GMT	https://www.designdok.com/order?pack=28	/Users/canyonsmith/websites/consultancy/www.designdok.com/order9c5e.html	(from https://www.designdok.com/)
17:25:45	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:44%20GMT	https://www.designdok.com/order?pack=29	/Users/canyonsmith/websites/consultancy/www.designdok.com/ordera833.html	(from https://www.designdok.com/)
17:25:45	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:45%20GMT	https://www.designdok.com/order?pack=30	/Users/canyonsmith/websites/consultancy/www.designdok.com/order54d4.html	(from https://www.designdok.com/)
17:25:47	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:46%20GMT	https://www.designdok.com/order?pack=31	/Users/canyonsmith/websites/consultancy/www.designdok.com/order01f6.html	(from https://www.designdok.com/)
17:25:48	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:47%20GMT	https://www.designdok.com/order?pack=32	/Users/canyonsmith/websites/consultancy/www.designdok.com/order55f0.html	(from https://www.designdok.com/)
17:25:49	12357/12357	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202020%2000:25:48%20GMT	https://www.designdok.com/order?pack=33	/Users/canyonsmith/websites/consultancy/www.designdok.com/order8002.html	(from https://www.designdok.com/)
